repo-url,slug,step-status
https://gitlab.pro.ai/behrooz-templates/stacked-area-chart-percentage-d3.git,template-static-area-stacked-percentage,
https://gitlab.pro.ai/alireza_projects/static-svg/balloon-chart-svg.git,template-static-balloon,
https://gitlab.pro.ai/mehdi-templates/barchart-d3.git,template-static-bar,
https://gitlab.pro.ai/mehdi-templates/barchart-with-change.git,template-static-bar-change,
https://gitlab.pro.ai/mehdi-templates/grouped-barchart-d3.git,template-static-bar-grouped,
https://gitlab.pro.ai/mehdi-templates/radial_polar_d3.git,template-static-bar-polar,
https://gitlab.pro.ai/moein-templates/bar-polar-label-tangential.git,template-static-bar-polar-label-tangential,
https://gitlab.pro.ai/moein-templates/bar-polar-stack.git,template-static-bar-polar-stack,
https://gitlab.pro.ai/moein-templates/bar-polar-stack-radial.git,template-static-bar-polar-stack-radial,
https://gitlab.pro.ai/mehdi-templates/polar-bar-d3.git,template-static-bar-radial,
https://gitlab.pro.ai/mehdi-templates/polar_image.git,template-static-bar-radial-change-percentage,
https://gitlab.pro.ai/mehdi-templates/stacked-polar-d3.git,template-static-bar-radial-stacked,
https://gitlab.pro.ai/mehdi-templates/stacked-polar-percentage.git,template-static-bar-radial-stacked-percentage,
https://gitlab.pro.ai/mehdi-templates/stacked-barchart-d3.git,template-static-bar-stacked,
https://gitlab.pro.ai/mehdi-templates/stacked-barchart-percentage-d3.git,template-static-bar-stacked-percentage,
https://gitlab.pro.ai/mehdi-templates/beeswarm.git,template-static-beeswarm,
https://gitlab.pro.ai/mahdiyar-templates/boxplot.git,template-static-boxplot,
https://gitlab.pro.ai/alireza_projects/static-svg/boxplot-horizontal-svg.git,template-static-boxplot-horizontal,
https://gitlab.pro.ai/behrooz-templates/boxplot-slider.git,template-static-boxplot-slider,
https://gitlab.pro.ai/alireza_projects/static-svg/boxplot-vertical-svg.git,template-static-boxplot-vertical,
https://gitlab.pro.ai/behrooz-templates/bubble-chart.git,template-static-bubble,
https://gitlab.pro.ai/moeinmn/bump_chart.git,template-static-bump,
https://gitlab.pro.ai/alireza_projects/static-svg/cards-svg.git,template-static-cards,
https://gitlab.pro.ai/moeinmn/chord.git,template-static-chord,
https://gitlab.pro.ai/behrooz-templates/chord.git,template-static-chord-beta,
https://gitlab.pro.ai/alireza_projects/static-svg/circle-force-svg.git,template-static-circle-force,
https://gitlab.pro.ai/moeinmn/circle-packing.git,template-static-circle-packing,
https://gitlab.pro.ai/mehdi-templates/columnchart-d3.git,template-static-column,
https://gitlab.pro.ai/mahdiyar-templates/column_cahrt_horizontal.git,template-static-column_cahrt_horizontal,
https://gitlab.pro.ai/moeinmn/column-chart.git,template-static-column-chart,
https://gitlab.pro.ai/mehdi-templates/grouped-columnchart-d3.git,template-static-column-grouped,
https://gitlab.pro.ai/mehdi-templates/stacked-columnchart-d3.git,template-static-column-stacked,
https://gitlab.pro.ai/mehdi-templates/stacked-columnchart-percentage-d3.git,template-static-column-stacked-percentage,
https://gitlab.pro.ai/alireza_projects/static-svg/conceptual-chart.git,template-static-conceptual,
https://gitlab.pro.ai/behrooz-templates/life-expectancy.git,template-static-curved-line-distribution,
https://gitlab.pro.ai/templates/d3-bubble-chart.git,template-static-d3-bubble-chart,
https://gitlab.pro.ai/templates/d3-group-scatterplot.git,template-static-d3-group-scatterplot,
https://gitlab.pro.ai/templates/d3-sunburst.git,template-static-d3-sunburst,
https://gitlab.pro.ai/templates/d3-treemap-2.git,template-static-d3-treemap-2,
https://gitlab.pro.ai/behrooz-templates/donut-chart.git,template-static-donut,
https://gitlab.pro.ai/mahdiyar-templates/dotPlot.git,template-static-dot-plot,
https://gitlab.pro.ai/templates/echart-bubble.git,template-static-echart-bubble,
https://gitlab.pro.ai/templates/echart-clustering.git,template-static-echart-clustering,
https://gitlab.pro.ai/templates/echart-radar.git,template-static-echart-radar,
https://gitlab.pro.ai/templates/d3-force-graph.git,template-static-force-graph,
https://gitlab.pro.ai/mehdi-templates/funnel_trapezius_d3.git,template-static-funnel,
https://gitlab.pro.ai/mehdi-templates/funnel_d3.git,template-static-funnel_d3,
https://gitlab.pro.ai/moeinmn/funnle.git,template-static-funnle,
https://gitlab.pro.ai/alireza_projects/static-svg/galaxy-chart-svg.git,template-static-galaxy,
https://gitlab.pro.ai/alireza_projects/static-svg/gradient-ring-svg.git,template-static-gradient-ring,
https://gitlab.pro.ai/mahdiyar-templates/group_bar_chart.git,template-static-group_bar_chart,
https://gitlab.pro.ai/moein-templates/group-chart.git,template-static-group-chart,
https://gitlab.pro.ai/behrooz-templates/heatmap.git,template-static-heatmap,
https://gitlab.pro.ai/alireza_projects/static-svg/heatmap-list-svg.git,template-static-heatmap-list,
https://gitlab.pro.ai/mehdi-templates/histogram.git,template-static-histogram,
https://gitlab.pro.ai/mehdi-templates/histogram-kde.git,template-static-histogram-kde,
https://gitlab.pro.ai/mahdiyar-templates/horizontal-boxplot.git,template-static-horizontal-boxplot,
https://gitlab.pro.ai/behrooz-templates/line-chart-d3.git,template-static-line,
https://gitlab.pro.ai/behrooz-templates/line-chart-new-cli.git,template-static-line-chart-new-cli,
https://gitlab.pro.ai/mehdi-templates/marimekko.git,template-static-marimekko,
https://gitlab.pro.ai/mehdi-templates/mixed-barline-chart-d3.git,template-static-mixed-line-bar,
https://gitlab.pro.ai/moeinmn/mixed-line-bar.git,template-static-mixed-line-bar-beta,
https://gitlab.pro.ai/templates/d3-parliment.git,template-static-parliament,
https://gitlab.pro.ai/moeinmn/percentage-stacked-area-chart.git,template-static-percentage-stacked-area-chart,
https://gitlab.pro.ai/alireza_projects/static-svg/photo-slider-svg.git,template-static-photo-slider,
https://gitlab.pro.ai/alireza_projects/static-svg/pictogram-horizontal-svg.git,template-static-pictogram-horizontal,
https://gitlab.pro.ai/alireza_projects/static-svg/pictogram-vertical-svg.git,template-static-pictogram-vertical,
https://gitlab.pro.ai/moeinmn/pie-chart-d3.git,template-static-pie,
https://gitlab.pro.ai/mahdiayr/pie-chart.git,template-static-pie-chart,
https://gitlab.pro.ai/moeinmn/pie-chart-with-img.git,template-static-pie-chart-with-img,
https://gitlab.pro.ai/mehdi-templates/population-pyramid.git,template-static-population-pyramid,
https://gitlab.pro.ai/alireza_projects/static-svg/project-management-svg.git,template-static-project-management,
https://gitlab.pro.ai/alireza_projects/static-svg/quadrant.git,template-static-quadrant,
https://gitlab.pro.ai/templates/d3-radar.git,template-static-radar,
https://gitlab.pro.ai/mehdi-templates/ridge_plot.git,template-static-ridge-plot,
https://gitlab.pro.ai/templates/d3-sankey.git,template-static-sankey,
https://gitlab.pro.ai/behrooz-templates/scatter-plot.git,template-static-scatter-plot,
https://gitlab.pro.ai/behrooz-templates/scatter-plot-with-groups.git,template-static-scatter-plot-with-groups,
https://gitlab.pro.ai/moein-templates/smoothed-line.git,template-static-smoothed-line,
https://gitlab.pro.ai/alireza_projects/static-svg/spiral-bubble-svg.git,template-static-spiral-bubble,
https://gitlab.pro.ai/mehdi-templates/splite-bars.git,template-static-splite-bars,
https://gitlab.pro.ai/mahdiyar-templates/stacked_barchart.git,template-static-stacked_barchart,
https://gitlab.pro.ai/mahdiyar-templates/stacked_barchart-percentage.git,template-static-stacked_barchart-percentage,
https://gitlab.pro.ai/moein-templates/stacked-area-chart.git,template-static-stacked-area-chart,
https://gitlab.pro.ai/moein-templates/stacked-column.git,template-static-stacked-column,
https://gitlab.pro.ai/moeinmn/stacked-column-percent.git,template-static-stacked-column-percent,
https://gitlab.pro.ai/mehdi-templates/stream_graph.git,template-static-streamgraph,
https://gitlab.pro.ai/moeinmn/sunburst-2.git,template-static-sunburst,
https://gitlab.pro.ai/behrooz-templates/swarm.git,template-static-swarm,
https://gitlab.pro.ai/behrooz-templates/table.git,template-static-table,
https://gitlab.pro.ai/moeinmn/table.git,template-static-table-beta,
https://gitlab.pro.ai/alireza_projects/static-svg/timeline-svg.git,template-static-timeline,
https://gitlab.pro.ai/alireza_projects/static-svg/simple-treemap-svg.git,template-static-treemap,
https://gitlab.pro.ai/alireza_projects/static-svg/treemap-with-category-svg.git,template-static-treemap-category,
https://gitlab.pro.ai/moeinmn/treemap-echart.git,template-static-treemap-echart,
https://gitlab.pro.ai/templates/d3-treemap.git,template-static-treemap-gradient,
https://gitlab.pro.ai/mehdi-templates/voronoi-treemap.git,template-static-treemap-voronoi,
https://gitlab.pro.ai/behrooz-templates/usa-points.git,template-static-usa-points,
https://gitlab.pro.ai/mehdi-templates/violin-chart.git,template-static-violin,
https://gitlab.pro.ai/behrooz-templates/word-cloud-2.git,template-static-word-cloud,
https://gitlab.pro.ai/sina-scripts/stock-market-api.git,tools-stock-market-exporter,
https://gitlab.pro.ai/sina/automated-chart-updater.git,tools-template-automated-updater,
https://gitlab.pro.ai/sina/auto-convert-plotset.git,tools-template-flourish-etl,
https://gitlab.pro.ai/damirchi/plotset-cli.git,tools-template-uploader,
https://gitlab.pro.ai/flourish/cafe-data.git,website,
https://gitlab.pro.ai/blog/backend.git,website-blog,
https://gitlab.pro.ai/pai/plotset-doc.git,website-docs,
https://gitlab.pro.ai/mahdiayr/plotset-landing.git,website-v2,
https://gitlab.pro.ai/alireza_projects/forked/cafe-data.git,,
https://gitlab.pro.ai/frontend-team/cafedata-docs.git,,
https://gitlab.pro.ai/coder-hub/coder-hub-frontend.git,,
https://gitlab.pro.ai/mahdiayr/plotset-figma-plugin.git,,
https://gitlab.pro.ai/moeinmn/aiserver.git,,
https://gitlab.pro.ai/alirezabalayi/plotset-animation.git,,
https://gitlab.pro.ai/cafedata/d3-commons.git,,
https://gitlab.pro.ai/moeinmn/date-formatter.git,,
https://gitlab.pro.ai/alirezabalayi/benchmart-ai-model.git,,
https://gitlab.pro.ai/sina/auto-convert-plotset-develop.git,,
https://gitlab.pro.ai/ai-tools/python-snap-server.git,,
https://gitlab.pro.ai/alireza-scripts/test-plotset-ai-samples.git,,
https://gitlab.pro.ai/pai/kubernetes.git,,
https://gitlab.pro.ai/alireza-scripts/dependency-generator-script.git,,
https://gitlab.pro.ai/ai-tools/descriptions-ai-server.git,,
https://gitlab.pro.ai/alirezabalayi/prompt-to-data-ai.git,,
https://gitlab.pro.ai/alirezabalayi/emad-helper-script.git,,
https://gitlab.pro.ai/alireza_projects/script/country-two-letter-code.git,,
https://gitlab.pro.ai/alireza_projects/shared/common-scripts.git,,
https://gitlab.pro.ai/alireza_projects/forked/base-plotset.git,,
https://gitlab.pro.ai/pai/flourish2db.git,,
https://gitlab.pro.ai/pai/plotset-admin.git,,
https://gitlab.pro.ai/pai/plotset-it.git,,
https://gitlab.pro.ai/pai/plotset-file-to-csv.git,,
https://gitlab.pro.ai/plotset/plotset-unified-api.git,,
https://gitlab.pro.ai/pai/plotset-api-gateway.git,,
https://gitlab.pro.ai/alireza_projects/shared/automate-race-bar-converter.git,,
https://gitlab.pro.ai/alireza_projects/shared/timestapm.git,,
https://gitlab.pro.ai/alireza_projects/shared/automate-multi-animation-combiner.git,,
https://gitlab.pro.ai/pai/plotset-auth-service.git,,
https://gitlab.pro.ai/pai/plotset-renderer-client.git,,
https://gitlab.pro.ai/pai/plotset-renderer-server.git,,
https://gitlab.pro.ai/pai/plotset-chart-renderer.git,,
https://gitlab.pro.ai/pai/fv-backend.git,,
https://gitlab.pro.ai/mahdiayr/plotset-ai.git,,
https://gitlab.pro.ai/moeinmn/ai-test.git,,
https://gitlab.pro.ai/behrooz-templates/boxplot.git,,
https://gitlab.pro.ai/mahdiayr/boxplot.git,,
https://gitlab.pro.ai/behrooz-templates/percentage-stacked-area-chart.git,,
https://gitlab.pro.ai/alireza_projects/shared/demo-charts-race-pie.git,,
https://gitlab.pro.ai/sina-s-canvas-templates/disjoint-force-directed-graph.git,,
https://gitlab.pro.ai/alireza_projects/shared/demo-charts-animated-svg.git,,
https://gitlab.pro.ai/alireza_projects/static-canvas/force-phyllotaxis-arrangement-canvas.git,,
https://gitlab.pro.ai/alireza_projects/static-canvas/collision-detection-force-canvas.git,,
https://gitlab.pro.ai/sina-s-canvas-templates/categorical-treemap.git,,
https://gitlab.pro.ai/sina-s-canvas-templates/dot-plot.git,,
https://gitlab.pro.ai/sina-s-canvas-templates/funnel.git,,
https://gitlab.pro.ai/sina-s-canvas-templates/radial-bar.git,,
https://gitlab.pro.ai/sina-s-canvas-templates/sankey.git,,
https://gitlab.pro.ai/sina-s-canvas-templates/simple-treemap.git,,
https://gitlab.pro.ai/sina-s-canvas-templates/stacked-radial-bar.git,,
https://gitlab.pro.ai/alireza_projects/static-canvas/bar-chart-canvas.git,,
https://gitlab.pro.ai/alireza_projects/shared/demo-charts-line-svg.git,,
https://gitlab.pro.ai/alireza_projects/shared/demo-charts-donut-svg.git,,
https://gitlab.pro.ai/pai/pro-ai-chat.git,,
https://gitlab.pro.ai/flourish/transformers.git,,
https://gitlab.pro.ai/alireza_projects/static-svg/timeline-vertical.git,,
https://gitlab.pro.ai/Behrooz/simple-visuals.git,,
https://gitlab.pro.ai/mahdiayr/aiserver.git,,
https://gitlab.pro.ai/moeinmn/icon-backend.git,,
https://gitlab.pro.ai/alireza_projects/shared/canvas-sample-animated/canvas-animated-sample.git,,
https://gitlab.pro.ai/sina-svg-templates/gauge-chart.git,,
https://gitlab.pro.ai/alireza_projects/static-canvas/donut-chart-canvas.git,,
https://gitlab.pro.ai/alirezabalayi/export-canvas.git,,
https://gitlab.pro.ai/moeinmn/supabase-export-edge.git,,
https://gitlab.pro.ai/moeinmn/animated-column.git,,
https://gitlab.pro.ai/moeinmn/test.git,,
https://gitlab.pro.ai/alireza_projects/shared/image-control.git,,
https://gitlab.pro.ai/alirezabalayi/plotset-ticker.git,,
https://gitlab.pro.ai/alirezabalayi/plotset-progress-bar.git,,
https://gitlab.pro.ai/alirezabalayi/plotset-race-bar.git,,
https://gitlab.pro.ai/behrooz-templates/simple-column-chart.git,,
https://gitlab.pro.ai/alirezabalayi/plotset-landing-react.git,,
https://gitlab.pro.ai/sina/updateing-charts-folder.git,,
https://gitlab.pro.ai/alirezabalayi/create-new-template-document.git,,
https://gitlab.pro.ai/mehdi-templates/funnel_horizontal.git,,
https://gitlab.pro.ai/alirezaopmc/pomodoro-mini-judge.git,,
https://gitlab.pro.ai/amazon-bestsellers/surfing_hippo.git,,
https://gitlab.pro.ai/edu-team/komodoro-api-doc.git,,
https://gitlab.pro.ai/emad/teest.git,,
https://gitlab.pro.ai/emad/test-repo.git,,
https://gitlab.pro.ai/kaggle-competitions/lanl.git,,
https://gitlab.pro.ai/Kain/ferret.git,,
https://gitlab.pro.ai/Kain/goseling.git,,
https://gitlab.pro.ai/Kain/hotel-aesthetics-service.git,,
https://gitlab.pro.ai/Kain/mandarine.git,,
https://gitlab.pro.ai/Kain/parrot.git,,
https://gitlab.pro.ai/Kain/Semantic-Distribution.git,,
https://gitlab.pro.ai/Kain/sentiment-analysis.git,,
https://gitlab.pro.ai/mehdi-templates/stacked-column-chart-d3.git,,
https://gitlab.pro.ai/pai/flourish-viewer-backend.git,,
https://gitlab.pro.ai/pai/vc-backend.git,,
https://gitlab.pro.ai/pouriya/ap-api.git,,
https://gitlab.pro.ai/pouriya/ap-frontend.git,,
https://gitlab.pro.ai/proai/proai-test.git,,
https://gitlab.pro.ai/root/edu-smth-backend.git,,
https://gitlab.pro.ai/root/visual-capitalist-scrapper.git,,
https://gitlab.pro.ai/sina/aaaaa.data-extractor.git,,
https://gitlab.pro.ai/sina/area-chart-cli.git,,
https://gitlab.pro.ai/sina/china-porvinces-main.git,,
https://gitlab.pro.ai/sina/china-porvinces-project.git,,
https://gitlab.pro.ai/sina/china-porvinces.git,,
https://gitlab.pro.ai/sina/china-provinces.git,,
https://gitlab.pro.ai/sina/germany-states-main.git,,
https://gitlab.pro.ai/sina/japan-provinces.git,,
https://gitlab.pro.ai/sina/map.git,,
https://gitlab.pro.ai/sunn/vinapp.git,,
https://gitlab.pro.ai/mahdiyar-templates/drawed_line_chart.git,,
https://gitlab.pro.ai/moeinmn/video_export.git,,
https://gitlab.pro.ai/pai/edu-smth-backend-express.git,,
https://gitlab.pro.ai/pai/plotset-proto.git,,
https://gitlab.pro.ai/shervin/test-project.git,,
https://gitlab.pro.ai/moeinmn/link-manager.git,,
https://gitlab.pro.ai/mahdiayr/survay_backend.git,,
https://gitlab.pro.ai/pai/raah.git,,
https://gitlab.pro.ai/behrooz-templates/vue-test.git,,
https://gitlab.pro.ai/mahdiayr/plotset-test.git,,
https://gitlab.pro.ai/emad/distube-music-bot.git,,
https://gitlab.pro.ai/pai/cb-cleaner.git,,
https://gitlab.pro.ai/flourish/latest-sample-template.git,,
https://gitlab.pro.ai/damirchi/amir-test-publish.git,,
https://gitlab.pro.ai/moeinmn/lambda_sendws.git,,
https://gitlab.pro.ai/moeinmn/ws.git,,
https://gitlab.pro.ai/mahdiayr/cpu_temp.git,,
https://gitlab.pro.ai/datastreaming/datastreaming-poc.git,,
https://gitlab.pro.ai/sina/aaaa.blank.git,,
https://gitlab.pro.ai/behrooz-templates/word-cloud.git,,
https://gitlab.pro.ai/mahdiyar-templates/header-footer.git,,
https://gitlab.pro.ai/mahdiayr/header.git,,
https://gitlab.pro.ai/ehsanghaffarii/access-test.git,,
https://gitlab.pro.ai/pai/html-to-media.git,,
https://gitlab.pro.ai/cafedata/chartism.git,,
https://gitlab.pro.ai/pai/discord-attendance-bot.git,,
https://gitlab.pro.ai/pai/raah-frontend.git,,
https://gitlab.pro.ai/pai/ch-frontend.git,,
https://gitlab.pro.ai/pai/ch-backend.git,,
https://gitlab.pro.ai/pai/galaxus-crawler.git,,
https://gitlab.pro.ai/pai/galaxus-unofficial-api.git,,
https://gitlab.pro.ai/frontend-team/digi-buy.git,,
https://gitlab.pro.ai/pai/digi-buy-backend.git,,
https://gitlab.pro.ai/pai/galaxus-digitec-live-sub.git,,
https://gitlab.pro.ai/pai/npm-test.git,,
https://gitlab.pro.ai/edu-team/edu-smth-frontend.git,,
https://gitlab.pro.ai/pai/edu-task-server.git,,
https://gitlab.pro.ai/pai/edu-task-runner.git,,
https://gitlab.pro.ai/pai/galaxus-digitec-live-cron.git,,
https://gitlab.pro.ai/flourish/cafedata-tools.git,,
https://gitlab.pro.ai/emad/discord-music-bot.git,,
https://gitlab.pro.ai/pai/komodoro-api-doc.git,,
https://gitlab.pro.ai/pai/edu-smth-backend.git,,
https://gitlab.pro.ai/pai/asanjkala-backend.git,,
https://gitlab.pro.ai/pai/asanjkala-frontend.git,,
https://gitlab.pro.ai/pai/cb-crawler.git,,
https://gitlab.pro.ai/pai/usvisa-client.git,,
https://gitlab.pro.ai/pai/usvisa-server.git,,
https://gitlab.pro.ai/proai/marketsim-backend.git,,
https://gitlab.pro.ai/pai/robin-view-frontend.git,,
https://gitlab.pro.ai/pai/marketsim.git,,
https://gitlab.pro.ai/pai/robin-view-backend-temp.git,,
https://gitlab.pro.ai/proai/manhattan-backend.git,,
https://gitlab.pro.ai/pai/roshd-frontend.git,,
https://gitlab.pro.ai/pai/roshd-backend.git,,
https://gitlab.pro.ai/pai/robin-view-backend.git,,
https://gitlab.pro.ai/proai/hotel-demo-backend.git,,
https://gitlab.pro.ai/pai/vc-frontend.git,,
https://gitlab.pro.ai/Behrooz/anroidbtle.git,,
https://gitlab.pro.ai/farshad/robinhood-stock-demo.git,,
https://gitlab.pro.ai/farshad/scraper.git,,
https://gitlab.pro.ai/Behrooz/mesghal.git,,
https://gitlab.pro.ai/Behrooz/test-project.git,,
https://gitlab.pro.ai/proai/hotel-demo-frontend.git,,
https://gitlab.pro.ai/proai/alborzhost.git,,
https://gitlab.pro.ai/proai/hotels-demo.git,,
https://gitlab.pro.ai/Kain/emotion-analysis.git,,
https://gitlab.pro.ai/saeid/test_access.git,,
https://gitlab.pro.ai/Behrooz/academicpaysite.git,,